userid,school,other_school,majors,minors,age_bin,classification,first_generation,datascience_experience,technology_experience,num_hackathons_attended,workshop_suggestions,relavent_industries
4697a7836f48de89691cf0936320bad0,Baylor University,,"['Computer Science & Engineering', 'Mathematics']",[],"(15, 18]",Fr,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'Keras', 'NumPy']",0,,"['technology', 'energy', 'transportation', 'education', 'healthcare', 'aerospace', 'public_policy']"
5d026494ac4186a1775df258bdfbdd7f,Texas A&M University,,['Computer Science & Engineering'],"['Psychology', 'Statistics']","(18, 20]",Sr,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'full_stack']",1-3,"NLP, Cloud Computing,","['technology', 'finance', 'healthcare', 'aerospace', 'public_policy']"
7bfb2c94a4813c8eee9f42b7c56062c6,Other,Cosumnes River College,['Computer Science & Engineering'],[],"(18, 20]",So,FALSE,1,"['Python', 'TensorFlow', 'SQL', 'Pandas', 'cloud']",4-7,,"['technology', 'finance', 'education']"
fbbdaee0701e21fda42b3f6bc387dd6f,Texas A&M University,,['Mechanical Engineering'],[],"(22, 25]",Ma,FALSE,1,['MATLAB'],0,,['technology']
9e378502b48e332ca7fedcfedaf84a81,Other,"ABV-IIITM, Gwalior, India",['Computer Science & Engineering'],['Finance'],"(20, 22]",Ma,FALSE,2,[],1-3,,[]
7c9499ee10ab1305c26b5b7cf231d0e2,Texas A&M University,,['Economics'],[],"(20, 22]",Sr,FALSE,2,"['Excel', 'R']",0,ML in R,"['energy', 'consulting', 'finance']"
184813e88bb32bfa8ace5382ac5a13ff,Texas A&M University,,['Mechanical Engineering'],[],"(25, 30]",Jr,FALSE,2,[],0,Data science team project dealing with the real problem,['technology']
ee5b34b5e394c0d90475b05cf569cda6,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,0,['Python'],1-3,,[]
4644ab703e98df85c298e33f5a4f87c1,Texas A&M University,,['Petroleum Engineering'],[],"(25, 30]",PhD,FALSE,3,"['Excel', 'Python', 'TensorFlow', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",0,,"['technology', 'energy', 'consulting', 'finance', 'healthcare']"
3204bb058dd3b4a458fa6fbc0ddd1da8,Texas A&M University,,['Statistics'],[],"(25, 30]",Ma,FALSE,2,"['R', 'SQL']",0,,"['technology', 'healthcare', 'insurance']"
e264f4437fb3e225278687f08a476da3,Texas A&M University,,['Computer Science & Engineering'],[],"(22, 25]",Ma,FALSE,2,"['Python', 'TensorFlow', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'cloud']",1-3,,[]
bb74ef1efa388b0082c81e6d4b2928a1,Texas A&M University,,['Statistics'],[],"(25, 30]",Ma,TRUE,4,"['Excel', 'Python', 'Tableau', 'R', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn']",0,,"['technology', 'energy', 'finance', 'sports']"
6f19d5675f11b11b9cba8c005be71feb,"University of Houston, Downtown",,['Computer Science & Engineering'],[],"(25, 30]",Sr,TRUE,0,"['Excel', 'Python']",1-3,,"['technology', 'energy', 'finance', 'education', 'aerospace']"
1625d1c6ad3762ed18655169fc619e27,Texas A&M University,,['Computer Science & Engineering'],[],"(22, 25]",Ma,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",0,,[]
a8dce7abe7f4ea23e7af682ff0036365,Duke University,,['Data Science & Analytics'],[],"(18, 20]",So,TRUE,2,"['Python', 'TensorFlow', 'Pytorch', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn']",1-3,,"['technology', 'finance']"
eef30f912e1b4c7dabdbd836c62fccd7,Texas A&M University,,['Statistics'],[],"(30, 50]",Ma,FALSE,3,"['Python', 'R', 'SQL', 'Scikit-learn', 'MATLAB']",1-3,,"['technology', 'consulting', 'finance', 'healthcare', 'retail']"
81fe851671a130c78b38356b127c0e17,Texas A&M University,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,1,"['Excel', 'Python', 'Pytorch', 'Pandas', 'NumPy']",1-3,"PyTorch lectures/introduction, python libraries like Numpy and Pandas","['technology', 'finance']"
0924a76f3d5c26ef713cfbcc52e3e637,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(25, 30]",PhD,FALSE,2,"['Python', 'TensorFlow', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",0,,['technology']
fa9fdd3f8f3112f62d07eab20b5e4d39,Texas A&M University,,['Computer Science & Engineering'],['Statistics'],"(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'R', 'NumPy', 'Scikit-learn']",4-7,Web development things,"['technology', 'consulting']"
77cfadd7f08976af712733be21abb787,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,1,"['Excel', 'Python', 'R', 'SQL', 'NumPy', 'MATLAB']",1-3,,['healthcare']
457e3f71ddc46c8afcf766488f0aa81f,Florida Gulf Coast University,,['Mathematics'],['Statistics'],"(22, 25]",Sr,TRUE,1,"['Python', 'R', 'SQL', 'Pandas', 'NumPy']",0,,"['technology', 'finance', 'sports', 'aerospace']"
e5262ec01ac23f72ade4e7d8b03c5551,Texas A&M University,,['Applied Mathematics'],['Computer Science & Engineering'],"(18, 20]",Sr,FALSE,2,"['Excel', 'R']",0,"Automating pipeline for creating ggplots using tidyverse
Creating R shiny dashboards","['technology', 'energy', 'education', 'healthcare']"
a71eed608a35168b5d4df396cff9360a,Texas A&M University,,"['Industrial and/or Systems Engineering', 'Mechanical Engineering']",[],"(22, 25]",PhD,TRUE,2,"['Excel', 'Python', 'TensorFlow', 'R', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",0,"Deep Learning
State of the art and improvements to existing learning techniques
Comparison of methods (or) best methods being used in the industry for applications like Vision, robotics, plan intelligence, drones, etc.","['technology', 'energy', 'consulting', 'finance', 'aerospace']"
7d0fa0ff819cd1c53eded380dc200272,Texas A&M University,,['Petroleum Engineering'],[],"(22, 25]",Sr,FALSE,2,"['Excel', 'Python', 'Tableau', 'MATLAB', 'cloud']",0,"Data management, Cloud services","['energy', 'finance']"
fa6d12359b0c3e165ab77942fdac1ca0,Texas A&M University,,['Chemical Engineering'],[],"(18, 20]",Jr,FALSE,0,[],0,,[]
cbf2b1335c289f03249d9a29ac6dda83,University of Texas at Austin,,['Mathematics'],"['Business', 'Statistics']","(18, 20]",Jr,FALSE,1,"['Excel', 'Python', 'R']",0,,['technology']
dccb1fa1a354cdb6bfd38617e9023966,University of Texas at Austin,,['Material Science'],[],"(22, 25]",PhD,FALSE,2,"['Excel', 'Python', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",4-7,"ML model deployment (scalability, etc)
Practical methods for model performance analysis","['technology', 'energy']"
47d7181ba6acf5c797a77ac7d56cecc4,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'R', 'NumPy', 'MATLAB']",1-3,,[]
46a1855aa716ca57657eed07bd1023cb,"University of St. Thomas, Houston",,['Data Science & Analytics'],[],"(30, 50]",Ma,TRUE,3,"['Python', 'R', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",1-3,Soft Skills,"['sports', 'retail']"
5b4bcba868a242e78b2d635f168e38e7,Carleton College,,['Computer Science & Engineering'],[],"(25, 30]",Ma,FALSE,3,[],0,,[]
08a9f8ba39b3f9f6369a760bb1fbed8a,Other,KS Institute of technology,['Other'],[],"(20, 22]",O,TRUE,3,"['Python', 'TensorFlow', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",1-3,"Workshop on Anomaly Detection,  research techniques commonly used in the industry.","['technology', 'energy', 'education', 'healthcare', 'retail', 'public_policy']"
b5c84f4749a7f954f3c2e5a161e9e572,Texas A&M University,,['Economics'],['Electronic Systems Engineering'],"(30, 50]",Ma,FALSE,2,"['Excel', 'Python', 'R', 'NumPy', 'MATLAB']",0,,[]
fe0911fae033b3ada4c9488546be2580,Other,University of Toronto,['Civil Engineering'],['Computer Science & Engineering'],"(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'Pytorch', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",1-3,,"['energy', 'consulting', 'transportation', 'retail']"
99716f5c5c9c2fae8e1d3b4f8c42ad17,Texas A&M University,,['Computer Science & Engineering'],['Statistics'],"(20, 22]",Sr,TRUE,2,"['Python', 'R', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'cloud']",1-3,,"['technology', 'consulting', 'finance', 'sports', 'other']"
905d823d9cd3be147e26e0a7a86c95b3,Texas A&M University,,['Management Information Systems'],[],"(22, 25]",Ma,TRUE,2,"['Excel', 'Python', 'Tableau', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'cloud']",0,,[]
3bc5830ee929a5ff7761659c5aa7586e,Texas A&M University,,['Computer Science & Engineering'],[],"(25, 30]",Ma,FALSE,2,"['Python', 'TensorFlow', 'Pytorch', 'Pandas', 'Scikit-learn', 'cloud']",1-3,"Data Science for healthcare, conducted by colleges/NGOs/Private companies",['healthcare']
6a3db6c950eb5b8830d07b823e424687,Texas A&M University,,['Computer Science & Engineering'],['Mathematics'],"(18, 20]",Sr,FALSE,1,"['Python', 'SQL', 'Pandas', 'MATLAB']",1-3,Data Science for Beginners,['technology']
396039df444b834c24e6a0579e8f8b5f,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(18, 20]",So,FALSE,1,"['Excel', 'Python']",0,,[]
f15ab26bd5b2d18b520ca7a13b6cbc82,Texas A&M University,,['Electronic Systems Engineering'],['Computer Science & Engineering'],"(18, 20]",Fr,FALSE,1,[],0,,[]
8719a9e486f86bc06ee785d699612d72,Carthage College,,['Computer Science & Engineering'],['Data Science & Analytics'],"(15, 18]",Fr,FALSE,0,[],0,,"['technology', 'other']"
01f29f276ff853dbdb97fdd7e3007d73,Texas A&M University,,"['Computer Science & Engineering', 'Engineering Technology & Industrial Distribution']",[],"(15, 18]",Fr,FALSE,2,['Python'],0,,"['technology', 'consulting', 'other']"
e568d1c25c95548210703333b05edb50,Texas A&M University,,['Computer Science & Engineering'],[],"(15, 18]",So,FALSE,1,"['Excel', 'Python', 'Pandas', 'NumPy']",1-3,"If possible, I'd like to see a workshop for working with databases, in part because I'm working on a mobile app that in the future would need to save data from its users so that'd be great.","['technology', 'consulting', 'finance', 'transportation', 'healthcare']"
06a2c9c5160c850e85adebb4b9513bda,Texas A&M University,,['Nuclear Engineering'],[],"(30, 50]",PhD,FALSE,2,"['Excel', 'Python', 'Tableau', 'TensorFlow', 'Pytorch', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'cloud']",1-3,the latest methodology for data analysis,"['technology', 'energy', 'education']"
e8b15d18227cab8c57810aaf6fceec4b,Texas A&M University,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,1,['cloud'],0,,[]
73e2f40ea016b32b977bbe70e12c0b07,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(30, 50]",PhD,FALSE,2,"['Excel', 'Python', 'R', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",0,,"['technology', 'consulting', 'healthcare']"
c86141118654513ca5b4a230a51f36b8,Other,universidad nacional de ingenieria,['Mechanical Engineering'],[],"(22, 25]",So,TRUE,1,[],0,,[]
4fe984dd579d9afe905f4f17f383dd03,Texas A&M University,,['Computer Science & Engineering'],['Statistics'],"(15, 18]",Fr,FALSE,2,"['Python', 'TensorFlow', 'Pytorch', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn']",0,Cloud Fundamentals,['technology']
a0eb395f47a6fd7a39d668c6baecb85b,Texas A&M University,,['Educational Psychology'],[],"(25, 30]",PhD,TRUE,2,[],0,,[]
4a7014304e18d4619ec5a55ee1ff85c8,Texas A&M University,,['Computer Science & Engineering'],['Business'],"(15, 18]",So,FALSE,1,"['Excel', 'Python', 'cloud']",0,"Basic refresher corse material for those of us who are a little rusty. As well as, challenging problem solving based material.",['technology']
5f5dec614fc1bd87875d3784b4de4f90,Texas A&M University,,['Computer Science & Engineering'],[],"(15, 18]",So,FALSE,0,"['Excel', 'Python', 'MATLAB']",1-3,,[]
46d8bc01b630a58262bdb171715bcd72,University of Pittsburgh,,"['Computer Science & Engineering', 'Statistics']",[],"(20, 22]",Sr,FALSE,3,"['Python', 'Pytorch', 'R', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",1-3,,"['technology', 'consulting', 'finance', 'transportation', 'education']"
0dcd54a32e2a3bdfd8d0087c8f11ffda,"University of California, Berkeley",,"['Data Science & Analytics', 'Economics']",['Public Service and Administration'],"(20, 22]",Jr,FALSE,2,"['Excel', 'Python', 'R', 'SQL', 'Pandas', 'NumPy']",0,Some workshops on real-life data science projects would be very helpful.,"['technology', 'consulting', 'education', 'public_policy']"
515655d929b8fea040e15ed1613cee19,New York University,,['Data Science & Analytics'],[],"(20, 22]",Ma,FALSE,3,"['Excel', 'Python', 'TensorFlow', 'Pytorch', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'full_stack', 'cloud']",0,,"['technology', 'consulting', 'finance', 'insurance']"
164df1b8e842bdfbd83693d0018b6705,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",So,FALSE,2,"['Excel', 'Python', 'Pandas', 'NumPy', 'cloud']",1-3,"Some beginner ML workshops. I know these will probably be included anyways, but I'd love to see some workshops for people (like me) who are comfortable with data science but haven't had experience in machine learning. (Ex: supervised vs unsupervised learning, k-means clustering, and other basics of ML)","['technology', 'consulting']"
3934b8730c3c50d207b8c6be7b7fb077,Wesleyan University,,"['Computer Science & Engineering', 'Physics']",[],"(18, 20]",Sr,FALSE,2,"['Python', 'Pytorch', 'SQL', 'Pandas', 'NumPy', 'MATLAB', 'full_stack', 'cloud']",0,,['technology']
310b0ec26c35b897c577cf823fa74956,Texas A&M University,,['Computer Science & Engineering'],['Mathematics'],"(18, 20]",So,FALSE,1,[],0,,[]
f5a4d322d0bbd7e808b0039eff5f73be,Massachusetts College of Pharmacy and Allied Health Sciences,,['Other'],[],"(25, 30]",O,TRUE,0,[],1-3,,[]
a1a091129b19dc7f30826783ac7e8bfd,Texas A&M University,,['Other'],['Business'],"(18, 20]",So,FALSE,0,['Excel'],0,,"['technology', 'consulting', 'sports']"
63aa5fcfdbbcec72c24c2317ed7f1033,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(25, 30]",Ma,TRUE,3,"['Excel', 'Python', 'Tableau', 'TensorFlow', 'Pytorch', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",1-3,,"['technology', 'energy', 'insurance', 'retail']"
227fa7d15b384874eab65e629b2277e4,Texas A&M University,,['Analytics'],[],"(30, 50]",Ma,FALSE,3,"['Excel', 'Python', 'Tableau', 'TensorFlow', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'cloud']",0,,"['energy', 'finance', 'aerospace']"
44bfbd72c402e0f0b74cbbee01605c44,Texas A&M University,,['Computer Science & Engineering'],[],"(20, 22]",Sr,TRUE,0,"['Excel', 'Python', 'SQL', 'full_stack']",1-3,,"['technology', 'consulting', 'education', 'healthcare', 'retail']"
fcbd04d74586e83906fe626e720c2816,Texas A&M University,,['Industrial and/or Systems Engineering'],"['Computer Science & Engineering', 'Mathematics']","(18, 20]",So,TRUE,1,"['Excel', 'Python', 'NumPy', 'MATLAB', 'cloud']",1-3,,[]
f3784fc5a7743ebbe9bbcfd59e909c93,Texas A&M University,,['Computer Science & Engineering'],['Business'],"(20, 22]",Jr,TRUE,2,"['Excel', 'Python', 'SQL']",1-3,,['technology']
c9dda67a6fc6a50d4b6b12e4e4710e50,Georgia State University,,['Computer Science & Engineering'],[],"(20, 22]",Sr,FALSE,3,"['Excel', 'Python', 'Tableau', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn']",1-3,,"['technology', 'energy', 'finance', 'healthcare', 'aerospace']"
46c254d6852d033cf82998b93d96b4e8,Texas A&M University,,['Computer Science & Engineering'],"['Business', 'Mathematics']","(18, 20]",Jr,FALSE,1,"['Excel', 'Python', 'Pandas', 'NumPy']",0,,[]
5f06a711f4b8426c2129d100f2d714dd,Texas A&M University,,['Mechanical Engineering'],['Mathematics'],"(20, 22]",Ma,FALSE,1,"['Excel', 'Python', 'Pandas', 'NumPy', 'MATLAB']",1-3,Introductions to data science,"['transportation', 'aerospace']"
ed48e0cde3c39fcc8b7598334051e024,University of Texas at Dallas,,['Data Science & Analytics'],['Biology'],"(18, 20]",So,FALSE,2,"['Python', 'R', 'cloud']",0,,['technology']
9c5c55d7ea8f573a7e085cc92839439b,Other,Guru Gobind Singh Indraprastha University,['Computer Science & Engineering'],[],"(20, 22]",Sr,FALSE,2,"['Python', 'NumPy', 'Scikit-learn', 'full_stack']",4-7,,[]
6e60d3e1a9d36ff9ea58cb9491084541,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",So,FALSE,0,"['Excel', 'Python', 'R', 'NumPy']",1-3,,[]
2891ab23b76ac34bd8d068b9c581825d,University of Maryland at College Park,,['Mathematics'],[],"(25, 30]",O,FALSE,1,"['Excel', 'Python', 'SQL', 'Pandas', 'NumPy', 'MATLAB']",0,,"['technology', 'finance', 'sports', 'healthcare']"
ed45790d0b60695cfbbc55cbd838df8d,University of Texas Pan American,,"['Civil Engineering', 'Computer Science & Engineering']",[],"(20, 22]",Ma,TRUE,2,"['Python', 'TensorFlow', 'Pandas', 'NumPy', 'Scikit-learn', 'full_stack']",1-3,,['technology']
a53dfbd7b0dc29465023b7a93b69540b,Virginia Commonwealth University,,['Mechanical Engineering'],"['Mathematics', 'Physics']","(20, 22]",Sr,FALSE,1,"['Excel', 'R', 'MATLAB']",1-3,Machine Learning Workshops.,"['technology', 'energy', 'transportation', 'education', 'healthcare', 'aerospace']"
4b41845bbfa3eed67dfc9ec938392f71,Texas A&M University,,['Electrical Engineering'],['Computer Science & Engineering'],"(18, 20]",So,FALSE,2,"['Python', 'Pandas', 'NumPy']",1-3,,['technology']
c396e64de251365e72639a174751bab2,Texas A&M University,,['Management Information Systems'],[],"(22, 25]",Ma,TRUE,2,"['Excel', 'Python', 'Tableau', 'R', 'SQL', 'Pandas', 'full_stack']",1-3,"Advanced Python, Code with me sessions, Basic R","['technology', 'retail']"
3e044fed44102814d3b706da157bd9f4,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(25, 30]",Ma,FALSE,2,"['Excel', 'Python', 'Tableau', 'SQL', 'Pandas', 'Scikit-learn']",0,,[]
8df37f20eb5828f2a6499c38ef0b50d0,Texas A&M University,,['Industrial and/or Systems Engineering'],['Data Science & Analytics'],"(22, 25]",Ma,FALSE,3,"['Excel', 'Python', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn']",0,Data Warehousing 101,"['technology', 'energy', 'consulting', 'retail']"
5799654a9df2f67b00f58bc652377213,Texas A&M University,,['Industrial and/or Systems Engineering'],['Computer Science & Engineering'],"(22, 25]",Jr,TRUE,1,"['Excel', 'Python', 'Tableau', 'R']",0,,"['technology', 'consulting', 'finance', 'healthcare']"
5a7c7f6167c57ac0e2487c04869ffc24,Washington University in St. Louis,,['Biomedical Engineering'],['Computer Science & Engineering'],"(18, 20]",Sr,FALSE,2,"['Excel', 'Python', 'MATLAB']",0,"Machine learning with python, neural networks with python, AI","['technology', 'other']"
b3b48275edbe6a051a158882adb92533,Colorado School of Mines,,['Chemical Engineering'],"['Computer Science & Engineering', 'Economics']","(20, 22]",Jr,FALSE,2,"['Python', 'SQL', 'Pandas', 'Scikit-learn']",1-3,,"['technology', 'finance', 'healthcare']"
87f8910e35e160ff46f813d496ee37f1,Other,McGill University,"['Biomedical Engineering', 'Data Science & Analytics']",[],"(20, 22]",Ma,FALSE,3,"['Excel', 'Python', 'TensorFlow', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",8-10,PyTorch tutorial,"['technology', 'healthcare']"
b43e2f9848a6264f076a0c8d2234a847,Texas A&M University,,['Biological and Agricultural Engineering'],[],"(30, 50]",PhD,FALSE,2,[],0,,"['technology', 'transportation', 'education']"
